task_id	embedding_root	model	variant	feature	classifier	reducer	components	output	train_target	evaluation_target
260	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	short	title_body_mean	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_short_title_body_mean_logistic_none_0.json	event_return_3d	next_day_return
261	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	short	title_body_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_short_title_body_mean_linear_svm_none_0.json	event_return_3d	next_day_return
262	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	short	title_body_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_short_title_body_mean_sgd_none_0.json	event_return_3d	next_day_return
263	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	short	title_body_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_short_title_body_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
264	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	short	title_body_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_short_title_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
265	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	short	full_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_short_full_mean_linear_svm_none_0.json	event_return_3d	next_day_return
266	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	short	full_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_short_full_mean_sgd_none_0.json	event_return_3d	next_day_return
267	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	short	full_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_short_full_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
268	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	short	full_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_short_full_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
269	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	short	cls	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_short_cls_logistic_none_0.json	event_return_3d	next_day_return
270	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	short	cls	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_short_cls_linear_svm_none_0.json	event_return_3d	next_day_return
271	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	short	cls	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_short_cls_sgd_none_0.json	event_return_3d	next_day_return
272	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	short	cls	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_short_cls_simple_mlp_none_0.json	event_return_3d	next_day_return
273	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	short	cls	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_short_cls_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
274	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	short	full_max	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_short_full_max_logistic_none_0.json	event_return_3d	next_day_return
275	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	short	full_max	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_short_full_max_linear_svm_none_0.json	event_return_3d	next_day_return
276	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	short	full_max	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_short_full_max_sgd_none_0.json	event_return_3d	next_day_return
277	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	short	full_max	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_short_full_max_simple_mlp_none_0.json	event_return_3d	next_day_return
278	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	short	full_max	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_short_full_max_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
279	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_short	body_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_short_body_mean_linear_svm_none_0.json	event_return_3d	next_day_return
280	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_short	body_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_short_body_mean_sgd_none_0.json	event_return_3d	next_day_return
281	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_short	body_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_short_body_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
282	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_short	body_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_short_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
283	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_short	title_body_mean	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_short_title_body_mean_logistic_none_0.json	event_return_3d	next_day_return
284	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_short	title_body_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_short_title_body_mean_linear_svm_none_0.json	event_return_3d	next_day_return
285	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_short	title_body_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_short_title_body_mean_sgd_none_0.json	event_return_3d	next_day_return
286	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_short	title_body_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_short_title_body_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
287	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_short	title_body_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_short_title_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
288	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_short	full_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_short_full_mean_linear_svm_none_0.json	event_return_3d	next_day_return
289	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_short	full_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_short_full_mean_sgd_none_0.json	event_return_3d	next_day_return
290	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_short	full_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_short_full_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
291	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_short	full_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_short_full_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
292	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_short	cls	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_short_cls_logistic_none_0.json	event_return_3d	next_day_return
293	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_short	cls	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_short_cls_linear_svm_none_0.json	event_return_3d	next_day_return
294	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_short	cls	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_short_cls_sgd_none_0.json	event_return_3d	next_day_return
295	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_short	cls	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_short_cls_simple_mlp_none_0.json	event_return_3d	next_day_return
296	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_short	cls	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_short_cls_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
297	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_short	full_max	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_short_full_max_logistic_none_0.json	event_return_3d	next_day_return
298	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_short	full_max	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_short_full_max_linear_svm_none_0.json	event_return_3d	next_day_return
299	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_short	full_max	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_short_full_max_sgd_none_0.json	event_return_3d	next_day_return
300	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_short	full_max	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_short_full_max_simple_mlp_none_0.json	event_return_3d	next_day_return
301	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_short	full_max	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_short_full_max_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
302	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	long	body_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_long_body_mean_linear_svm_none_0.json	event_return_3d	next_day_return
303	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	long	body_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_long_body_mean_sgd_none_0.json	event_return_3d	next_day_return
304	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	long	body_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_long_body_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
305	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	long	body_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_long_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
306	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	long	title_body_mean	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_long_title_body_mean_logistic_none_0.json	event_return_3d	next_day_return
307	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	long	title_body_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_long_title_body_mean_linear_svm_none_0.json	event_return_3d	next_day_return
308	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	long	title_body_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_long_title_body_mean_sgd_none_0.json	event_return_3d	next_day_return
309	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	long	title_body_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_long_title_body_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
310	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	long	title_body_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_long_title_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
311	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	long	full_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_long_full_mean_linear_svm_none_0.json	event_return_3d	next_day_return
312	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	long	full_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_long_full_mean_sgd_none_0.json	event_return_3d	next_day_return
313	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	long	full_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_long_full_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
314	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	long	full_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_long_full_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
315	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	long	cls	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_long_cls_logistic_none_0.json	event_return_3d	next_day_return
316	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	long	cls	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_long_cls_linear_svm_none_0.json	event_return_3d	next_day_return
317	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	long	cls	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_long_cls_sgd_none_0.json	event_return_3d	next_day_return
318	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	long	cls	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_long_cls_simple_mlp_none_0.json	event_return_3d	next_day_return
319	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	long	cls	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_long_cls_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
320	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	long	full_max	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_long_full_max_logistic_none_0.json	event_return_3d	next_day_return
321	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	long	full_max	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_long_full_max_linear_svm_none_0.json	event_return_3d	next_day_return
322	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	long	full_max	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_long_full_max_sgd_none_0.json	event_return_3d	next_day_return
323	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	long	full_max	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_long_full_max_simple_mlp_none_0.json	event_return_3d	next_day_return
324	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	long	full_max	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_long_full_max_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
325	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_long	body_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_long_body_mean_linear_svm_none_0.json	event_return_3d	next_day_return
326	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_long	body_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_long_body_mean_sgd_none_0.json	event_return_3d	next_day_return
327	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_long	body_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_long_body_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
328	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_long	body_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_long_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
329	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_long	title_body_mean	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_long_title_body_mean_logistic_none_0.json	event_return_3d	next_day_return
330	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_long	title_body_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_long_title_body_mean_linear_svm_none_0.json	event_return_3d	next_day_return
331	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_long	title_body_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_long_title_body_mean_sgd_none_0.json	event_return_3d	next_day_return
332	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_long	title_body_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_long_title_body_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
333	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_long	title_body_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_long_title_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
334	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_long	full_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_long_full_mean_linear_svm_none_0.json	event_return_3d	next_day_return
335	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_long	full_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_long_full_mean_sgd_none_0.json	event_return_3d	next_day_return
336	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_long	full_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_long_full_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
337	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_long	full_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_long_full_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
338	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_long	cls	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_long_cls_logistic_none_0.json	event_return_3d	next_day_return
339	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_long	cls	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_long_cls_linear_svm_none_0.json	event_return_3d	next_day_return
340	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_long	cls	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_long_cls_sgd_none_0.json	event_return_3d	next_day_return
341	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_long	cls	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_long_cls_simple_mlp_none_0.json	event_return_3d	next_day_return
342	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_long	cls	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_long_cls_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
343	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_long	full_max	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_long_full_max_logistic_none_0.json	event_return_3d	next_day_return
344	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	masked_long	full_max	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_masked_long_full_max_linear_svm_none_0.json	event_return_3d	next_day_return
